"id","name","lon","lat"
"37022407",Station Landgraf-Philipp-Platz,8.677491,50.588102
"200451148",Station virtuell - U Friedrich-Wilhelm-Platz (Südwest),13.327936,52.471279
"206401280",Station Włodarzewska - Maszynowa,20.950999,52.202733
"25271856",Station Anastasios. G. Leventis,33.410148,35.145043
"178977936",Station Hořice - Autobusové nádraží,15.628939,50.36604
"56125318",Station Zahrádkářská kolonie,14.908202,50.439725
"162313361",Station (H) Wichheimer Straße,7.030831,50.961404
"161848056",Station virtuell - Naumburger Straße (Obi),13.447015,52.466094
"167222018",Station Rosické nádraží,15.743175,50.045308
"164189368",Station virtuell - S Ostbahnhof Nord (Tunnel Mitte),13.347788,52.546731
"339517",Station Rohrbach – Markt,8.687546,49.380368
"121188876",Station virtuell - Wipperstraße/Schöneweider Straße,13.442829,52.47159
"35671950",Station 86141 Alpenstraße,10.898951,48.35627
"2585934",Station Kondratowicza - Przy Grodzisku,21.056987,52.292431
"43544155",Station Braunstraße,10.145623,54.280455
"12501449",Station Żmigrodzka / Broniewskiego,17.036262,51.136111
"17631753",Station Umsteiger,10.131167,54.314861
"119702712",Station virtuell - Proskauer Straße,13.463576,52.5198
"179686634",Station Can Tries,1.98956,41.313293
"175018302",Station virtuell - Rathausstraße (5),13.409436,52.519358
"5669139",Station Nordstadt,8.633902,49.650869
"13810541",Station Restaurant Schlüssel / Ennetbürgen,8.418923,46.98733
"14235672",Station Anatomie,8.772242,50.816058
"140010882",Station virtuell - M Am Steinberg,13.429361,52.556706
"13364859",Station VIT-SS technická dopravní,18.268944,49.799114
"224095066",Station virtuell - Raumerstraße/Dunckerstraße,13.420333,52.54213
"51389829",Station virtuell - Jelbi-Station U Elsterwerdaer Platz,13.560866,52.505879
"28045623",Station Berzeliigatan,11.980875,57.697907
"339519",Station S-Bahnhof Schlierbach/Ziegelhausen,8.761061,49.415281
"186600383",Station La Mora,2.237055,41.431457
"48938662",Station Bahnhof Russee,10.06956,54.309867
"150476669",Station virtuell - Jelbi-Punkt Wilhlemstraße/An d. Kolonnade,13.38267,52.51269
"6009718",Station Buczka/Kołłątaja,16.88343,52.36436
"54641",Station Wr. Neustadt / Fachhochschule,16.248661,47.839043
"116150395",Station virtuell - EDEKA Siebert (U Südstern),13.408239,52.489164
"48615375",Station Honrath Bahnhof,7.25166,50.910248
"34123624",Station MOBIpunkt Königsbrücker Platz,13.749819,51.075384
"4774452",Station Frankfurter Straße/Theater,8.762144,50.798841
"71521",Station Balticpark Swinemünde 5548,14.258515,53.919022
"149965663",Station Lohmar - Honrath Bahnhof bergisches,7.251679,50.910225
"66650",Station Frankenplatz / Frankenstraße,6.776987,51.248546
"28045845",Station Stenpiren (A),11.956843,57.705692
"12499488",Station Plac Legionów,17.022536,51.104413
"45336417",Station Eriksbergshallen,11.914973,57.700963
"42904485",Station J. Gagarina - Zdravotní středisko,18.456695,49.767609
"164428048",Station 10. Plaça de les Palmeres,2.016302,41.315583
"28398406",Station P+R Ulica XIV. divizije,15.267069,46.225193
"136236649",Station virtuell - Einsteinufer/Marchstraße,13.323945,52.516779
"27641272",Station Obchodní dům Senimo,17.272933,49.598949
"8172362",Station Kunsthalle Bremen,8.814104,53.072835
"8340852",Station Robert-Schuman-Schule,8.369007,49.54146
"28073884",Station Bottroper Str.,10.555989,52.28851
"165092505",Station Odean,-8.5529,52.6657
"3173860",Station S+U Potsdamer Platz/Linkstraße ,13.376053,52.508075
"113550",Station Priorstr. / Münsterstr.,7.464609,51.522256
"9122506",Station Konstytucji 3 Maja (Wenus),15.506481,51.935897
"7873146",Station Haltestelle Am Wall,8.803083,53.080333
"460396",Station Ulmer Hof (Juliuspromenade),9.929165,49.796757
"27619189",Station Finanční úřad,17.252714,49.602488
"31167561",Station Eichendorffschule,8.160138,49.348577
"119695067",Station virtuell - Milastraße,13.413008,52.545147
"136270122",Station virtuell - Kurfürstenstraße/Rathausstraße,13.374379,52.44496
"78637219",Station Kirchviertel,7.231889,51.452417
"40201",Station Frauenkirchen/Therme St. Martin,16.912079,47.821454
"27578781",Station Billa ,14.0965,50.1441
"54647",Station Wr. Neustadt / Theatergarage / Fußgängerzone,16.239139,47.813468
"179535630",Station Železničná stanica,17.414113,48.214055
"66546",Station Berliner Str. / Ecke Münsterstr.,8.377419,51.905347
"138183367",Station virtuell - Erich-Weinert-Straße/Greifenhagener Straße,13.428313,52.54807
"202361102",Station P - Vertical limit,18.179501,49.820092
"69445238",Station Parkplatz Nexöplatz 58007,13.38761,54.093601
"110792",Station Schmachtendorf Mitte,6.818733,51.541251
"27523182",Station Grota-Roweckiego/Iwaszkiewicza,17.03236,51.05687
"171095309",Station virtuell - Aronsstraße (Weiße Siedlung),13.464355,52.473211
"27760608",Station ZŠ Gajdošova,16.643665,49.201848
"170807101",Station virtuell - EDEKA Hadersbeck (Kaiser-Wilhelm-Straße),13.343346,52.435057
"10031406",Station Góra Św. Marcina,21.001062,49.992456
"86772739",Station Námestie Mladosti,18.71067,49.212697
"172295624",Station Chrościckiego – al. 4 Czerwca 1989 r.,20.893987,52.209302
"27760125",Station Dornych - Lidl,16.620244,49.186854
"12993870",Station Spreestraße,7.07527,51.048197
"38574",Station Ruopigenplatz 1,8.273832,47.062752
"142167735",Station Carretera de la Marina,2.100363,41.326697
"40236",Station Gols / Weinkulturhaus,16.906757,47.89701
"164928437",Station P7 - Portík,14.44201,50.07765
"7670844",Station Kostuchna - Bażantów,18.991348,50.200604
"29749806",Station Dopravní podnik,15.756803,50.027076
"60445136",Station Makariou / Spyrou kyprianou,33.363869,35.164647
"165092942",Station Rhebogue Bike Stands,-8.59186,52.664256
"219385810",Station S Bahnhof Leipzig Lützschena,12.348289,51.345625
"32134828",Station Leichlingen Busbahnhof,7.015833,51.105278
"27629326",Station Autobusové nádraží - podchod,17.284509,49.588921
"27579548",Station JIH-Jubilejní sever,18.261436,49.794333
"182123230",Station Nisi beach parking,33.967879,34.988186
"15682441",Station Musik Hug / Luzernerstrasse 45,8.325781,47.072424
"135427910",Station virtuell - U Frankfurter Allee (Nordost),13.454427,52.516005
"10852778",Station Am Blumenkampshof,6.727086,51.44296
"27604702",Station P7-Puškinovo náměstí,14.40281,50.1029
"91759105",Station 59 MATEU ENRIC LLADÓ-JAUME LLUÍS GARAU,2.656056,39.567722
"257262",Station Soborna sq. (from Sadova Str.),30.731667,46.484439
"190983715",Station P10 - Nádraží Vysočany,14.470137,50.0675
"2585931",Station Targówek-Ratusz,21.048357,52.290212
"29751228",Station Studentská - univerzita,15.769769,50.04817
"136727217",Station Köpenicker Landstraße/Baumschulenstraße,13.492869,52.467776
"10044664",Station Beuel Krankenhaus,7.117344,50.73656
"6290868",Station GRN-Klinik Schwetzingen,8.569449,49.379076
"196435775",Station virtuell - Kurfürstendamm/Eisenzahnstraße,13.305415,52.499449
"224051648",Station Liberec - Malé divadlo (stojany),15.05196,50.77319
"715796",Station Schulhaus Dorf,8.311153,46.98495
"50993043",Station Kościelna,22.2528,52.40803
"27581550",Station Stromovka,18.429103,49.784554
"1994268",Station S+U Lichtenberg,13.49787,52.509627
"29752568",Station OC Aupark - Zamenhofova,15.810914,50.212627
"78685125",Station ZŠ 5. května,15.806441,50.422266
"140009924",Station virtuell - Pistoriusstraße/Woelckpromenade,13.449249,52.552495
"61986296",Station Bahnhof Oberlar,7.149308,50.813006
"195150203",Station Jaegerdorffsplatsen,11.915182,57.691293
"13363184",Station MOAP-Orchard Park Inn,18.269518,49.841496
"118419",Station Kuithanstr.,7.440834,51.500675
"189962848",Station virtuell - Hauptstraße/Stierstraße,13.33768,52.473834
"6270023",Station Fairwater - Waungron Park,-3.2313,51.488418
"44863728",Station Kostelec - hřiště,17.701045,49.255699
"138040390",Station virtuell - Herrstraße/Ragniter Allee,13.235506,52.506997
"5669188",Station Dr.-Heinrich-Winter-Straße,8.630844,49.633042
"32134225",Station Bergisch Gladbach Schildgen,7.081667,51.0145
"44721606",Station Písek - nábřeží 1. máje (u lávky),14.144688,49.316136
"7823012","Station Emmen, Alp Betagtenzentrum",8.268961,47.07592
"15159116",Station Bf. Odendorf,6.880539,50.651308
"115983534",Station virtuell - EDEKA Otto-Suhr-Allee,13.306965,52.517086
"25313423",Station Demostation - Rome,12.50298,41.897851
"91759725",Station 62 GABRIEL ROCA-PASSEIG MARITIM,2.632639,39.5685
"85051267",Station Armii Krajowej/Park Miejski,23.46488,51.1353
"160424057",Station Brněnská - Kaufland,15.895709,49.215305
"27605143",Station P7- Na Ovčinách (cyklostojany u UMČ Prahy 7),14.43419,50.09776
"211990747",Station Pelhřimov - Městský úřad,15.221371,49.433734
"5445457",Station Plac Daszyńskiego,19.126017,50.81183
"170834419",Station virtuell - EDEKA center Brehm (An der Schule),13.401461,52.42586
"224075300",Station virtuell - Zionskirchstraße/Anklamer Straße,13.400386,52.535865
"115734327",Station Vorgartenstraße U,16.399795,48.223192
"180836573",Station P7 - Ovenecká x Letohradská,14.425357,50.098041
"40407379",Station P3 - Škroupovo nám. x Ševčíkova,14.44843,50.08065
"105539739",Station Amerlingstraße,16.35114,48.19713
"143843534",Station Trojedamm,8.773507,50.806868
"29311544",Station Plac Rodła,18.197021,50.336908
"11309415",Station Pitomača,17.234042,45.952364
"350723",Station Stutzstrasse,8.33578,47.031616
"136255273",Station virtuell - Bolivarallee/Akazienallee,13.262895,52.520276
"29257218",Station Ostoja,20.81991,52.15006
"2972743",Station Bogucice - Szpital,19.038721,50.268784
"34125161",Station Pražské předměstí,15.816374,50.199993
"135947507",Station virtuell - Brüder Grimm Haus,13.334046,52.526756
"175430190",Station PRZYSTANEK ul. Cieszyńska ,18.591269,49.943511
"1814955",Station Sportzentrum Süd,8.666416,49.390129
"13811430",Station Hotel Nidwaldnerhof / Beckenried,8.470577,46.969572
"9122438",Station Botaniczna (Ogród botaniczny - Mini ZOO) ,15.5002,51.920544
"133502414",Station virtuell - Kolberger Straße/Gerichtsstraße,13.374552,52.5437
"27604723",Station P3-Řehořova - Seifertova,14.44035,50.08549
"170857503",Station virtuell - Obrikatstraße/Schnellerstraße,13.50768,52.459362
"68580955",Station Erdberg U3,16.415318,48.190465
"41631406",Station SŠ Pionýrů,18.34081,49.6832
"13337655",Station Oficina Sítycleta (elect.),-15.425169,28.121896
"2596853",Station Bürgenstock-Bahn,8.382315,47.003055
"218635488",Station Weißdornstraße,13.83852,51.00571
"12970450",Station Zjednoczenia/Dekoracyjna,15.48514,51.952502
"28819575",Station 56 Beach Road,174.773946,-36.847221
"102631",Station Leopoldsdorf / Rustenfeld,16.394477,48.124235
"203186558",Station Sokolská - hospůdka Art,17.67201,49.231449
"110460890",Station Heidestraße,7.251368,50.782371
"52745",Station Konstabler Wache / Conrad-Elektronik,8.687546,50.115009
"135993591",Station virtuell - Kommandantenstraße/Axel-Springer-Straße,13.400362,52.509519
"74692540",Station P6 - Šárecká - Albert,14.37987,50.112402
"131536710",Station virtuell - S+U Tempelhof (Südost),13.385848,52.468894
"136244471",Station virtuell - Württembergische Straße/Pommersche Straße,13.314705,52.493429
"69837371",Station Coppiplatz,12.366829,51.367775
"56557313",Station ZOO vrt,18.669543,45.568469
"29559771",Station Nové sady - Rondo,16.603416,49.18575
"27583104",Station P7-Gymnázium Nad Štolou,14.422254,50.09749
"224437832",Station Liberec - Broumovska (vodorovné značení),15.06955,50.75959
"43828481",Station Fußgängertunnel Nordseite,9.663878,54.291789
"165078925",Station Annacotty,-8.5294,52.6685
"11177825",Station King Cross Jankomir,15.857145,45.795959
"70106",Station Herzogenburg / Rathausplatz,15.694613,48.285188
"2585714",Station Plac Narutowicza,20.982814,52.217855
"27583416",Station P3-Cyklotrasa Husitská,14.44539,50.08716
"140006670",Station virtuell - Greifswalder Straße/Lehderstraße,13.44764,52.54714
"138039202",Station virtuell - Franzensbader Straße/Delbrückstraé,13.285437,52.482947
"9575385",Station Geneicken Bahnhof,6.45664,51.1699
"107272349",Station virtuell - U Naturkundemuseum (West),13.381028,52.530194
"355502",Station Promyslova str. 50/52,24.04388,49.861289
"12705440",Station Plumlovská,17.09397,49.47252
"180264699",Station virtuell - Eisenbahnstraße/Muskauer Straße,13.419634,52.505992
"18804383",Station Občanská - Školka,18.408082,49.764187
"13728584",Station Splott Road,-3.152652,51.483686
"86005837",Station Józefów,19.390434,52.220551
"50811468",Station Euskirchen – Stotzheim Markt,6.811556,50.631613
"119702358",Station virtuell - Forckenbeckplatz (West),13.458622,52.520461
"12500232",Station Żeromskiego / Kluczborska,17.047515,51.122313
"48539111",Station Mejerigatan,12.008588,57.680877
"373716",Station Rondo Solidarności,16.93741,52.43386
"113557",Station Gerichtsplatz,7.477398,51.516234
"18599699",Station R2 Bahía Playa,-14.118778,28.192111
"148307454",Station P2 - Záhřebská / Belgická,14.43677,50.07189
"2585920",Station Światowida - Mehoffera,20.944811,52.322698
"6302554",Station Unstrutstraße,13.448026,52.470946
"109147051","Station Kerpen, Rathaus",6.692197,50.873193
"47280522",Station ul. Obrońców Pokoju / ul.Raabego,22.545142,51.245121
"27579659",Station P-Sokolovská - Třebovice,18.188289,49.833596
"31582332",Station Raginisa / Rycerska,23.200277,53.161456
"59976643",Station Vor den Feldern/Im Bodesfeld,7.087425,50.860769
"27580004",Station Švermov - nám Mikoláše Alše,14.111263,50.170281
"40101334",Station DVB-Fähre Kleinzschachwitz,13.860744,51.009161
"775416","Station Geltow, Wimmerplatz",12.97374,52.362954
"35984429",Station Cardiff Bay - Roald Dahl Plass (Harbour Drive),-3.161451,51.46141
"5445464",Station Boh. Monte Cassino/Korczaka,19.111941,50.802667
"45139058",Station Narcissos,34.064217,34.996796
"35360073","Station P18 - Vrátnice VZLÚ 1, Beranových ",14.513772,50.132602
"62106302",Station virtuell - Jelbi-Punkt Trebbiner Straße,13.377856,52.499402
"405837",Station Sliema Road,14.490538,35.905346
"13364534","Station SL-Keltičkova, hřiště",18.302135,49.839535
"15859125",Station Haltestelle Gustavstrasse,8.788483,53.098118
"34397",Station Bundesplatz / Zentralstr. ,8.309172,47.045991
"56603409",Station Copacabana,18.692657,45.565415
"107280057",Station virtuell - U Blaschkoallee,13.449556,52.452583
"107282169",Station virtuell - U Voltastr.,13.393028,52.542722
"71503674",Station Sibeliusstraße,16.36722,48.15922
"13364479","Station SL-Antošovická, gymnázium",18.285271,49.878445
"68589011",Station Hietzing U4,16.302814,48.187739
"197504077",Station virtuell - Kurfürstendamm/Fasanenstraße,13.327286,52.502742
"136001857",Station virtuell - Graefestraße/Böckhstraße,13.408131,52.506354
"31054734",Station Sahlgrenska södra,11.963804,57.681919
"1991242",Station Hotel Adina Apartment Frankfurt / Osloer Straße,8.65492,50.108824
"6260183",Station Sika/Industriestr. 26,8.25165,46.901492
"30005222",Station Rožňavská,17.2507,49.57626
"208583699",Station Litschau / Bootsverleih,15.041526,48.94621
"55401457",Station virtuell - Jelbi-Punkt Gärten der Welt / Blumberger Damm,13.569242,52.538518
"47465",Station Leobendorf / Bahnhof,16.301844,48.364807
"47280436",Station ul. Nałęczowska / al. Kraśnicka,22.519256,51.248567
"2585963",Station Jagiellońska - Plac Hallera,21.026222,52.259168
"138314452",Station virtuell - Pankow Kirche (Breite Straße),13.40618,52.565473
"27579412",Station Tesco Opava,17.919439,49.932717
"75612531",Station Radeklint 2,10.515689,52.267034
"185801414",Station DEPO Business Parking,16.643985,49.213354
"71515203",Station Eduard-Kittenberger-Gasse,16.302588,48.136941
"71549247",Station Městské nádraží,15.583687,49.403288
"109150580","Station Pulheim, Brauweiler, Abtei",6.781738,50.96225
"94505959",Station Hannah-Arendt-Platz,16.501288,48.224101
"14542880",Station Hafen,7.444455,51.524228
"84303349",Station Hotel Union - Miklošičeva cesta,14.506626,46.053261
"5368337",Station Piscina Julio Navarro,-15.429922,28.121674
"29751674",Station Zimní stadion - hlavní vchod,15.769131,50.039681
"13366317",Station MAR-OA a VOŠ sociální,18.250106,49.829529
"68595381",Station Kagraner Platz U1,16.443794,48.251071
"18599488",Station Sheraton Fuerteventura,-13.863219,28.390124
"101871044",Station Bornheim - Merten,6.923733,50.775478
"13728389",Station Rhyd-Y-Penau Road,-3.178619,51.519889
"43207410",Station Strefa Ekonomiczna,16.14793,54.1952
"138042252",Station virtuell - Olympiastadion (Ost),13.243876,52.515482
"2591525",Station Spital Nidwalden / Ennetmooserst. 19,8.357934,46.960285
"10044463",Station Haus der Geschichte,7.119956,50.717595
"30089675",Station J. Palacha - trafika,14.91273,50.42969
"119468010",Station Dresdner Straße U,16.380363,48.237487
"223641925",Station JIH - Alberta Kučery,18.257323,49.780213
"27604780",Station P7-Kruhový objezd  U Průhonu,14.45538,50.10528
"73034051",Station Nad Plovárnou,15.6008,49.38817
"9029196",Station Levstikova ulica,15.266051,46.231877
"139045885",Station virtuell - Obentrautstraße/Ruhlsdorfer Straße,13.379987,52.4945
"160367131",Station 83 CATALINA MARCH,2.61674,39.588472
"724351",Station Willen Lake - Leisure Centre,-0.72222,52.04881
"202779329",Station Traundorfer Straße 137,14.357653,48.252292
"71547038",Station Vodní ráj,15.577376,49.40867
"127708355",Station P1 - Senovážné nám. ,14.446839,50.107647
"100208809",Station BTC City - Dvorana 18,14.548678,46.064991
"6270629",Station City Centre - Fitzhamon Embankment,-3.183395,51.476508
"40601",Station Valnu/ Kalku ielas krustojums,24.110994,56.950027
"484233",Station Wilhelm-Rohn-Straße/WS-571,8.937635,50.131528
"139363232",Station Wieblingen - Berufsschulen,8.657916,49.411482
"35733207",Station Tř. V.Klementa - Brána č.11,14.91976,50.427516
"33277348",Station ORLEN-Przemysłowa/Kostrogaj,19.702693,52.569308
"29796997",Station Schutternstraße,7.724102,48.023497
"5560307",Station Rotes Kreuz,9.454979,51.312021
"271795",Station Arena Centar,15.941908,45.770846
"41631578",Station dopr. hřiště Pionýrů,18.34036,49.67993
"66099096",Station Písek - bus Nádražní (u zídky),14.148191,49.300778
"27661638",Station Dobnerova - Billa,17.233842,49.591098
"135787408",Station virtuell - Annenstraße,13.414028,52.508235
"3173734",Station Obentrautstraße,13.380079,52.497192
"9018799",Station 27-ESTRADA CALEROS,-2.94705,43.24927
"56853607",Station P3 - Ondříčkova – Velehradská,14.45296,50.0807
"10563396",Station Hosenmatten,7.883688,48.34882
"44242362",Station U Reinerů,14.149067,49.30933
"27605463",Station P4-Podolí - Marina,14.419073,50.059281
"60353029",Station Giesdorfer Str./Krähenweg,6.95802,50.86977
"29359657",Station IKEA Brinkum,8.80309,53.027197
"14543485",Station Meitnerweg,7.41236,51.488709
"164201848",Station virtuell - Schulstraße/Ruheplatzstraße,13.368432,52.550026
"50487",Station Neue Mitte / CentrO.,6.874081,51.489674
"169122792",Station virtuell - Bartningallee/Holsteiner Ufer,13.348111,52.521144
"344836",Station Berliner Platz,8.4509,49.480502
"13725344",Station Centrum Przesiadkowe ,17.806612,51.650983
"27605330",Station P8 - Rohanské nábřeží (Dallucci),14.451479,50.09504
"16742211",Station Rheinpark,6.752053,51.41044
"98128237",Station Dopravní podnik,15.84162,50.219438
"117329488",Station Schmerbroich,7.2137,50.763476
"159196648",Station P3 - Vinohradská,14.472843,50.078311
"132215933",Station virtuell - Simplonstraße/Lenbachstraße,13.465751,52.504702
"68213059",Station Wr. Neustadt / Altabachgasse,16.252998,47.822698
"704303",Station Einkaufszentrum Güterbahnhof,8.61513,49.67721
"28968367",Station Bajkazyl 666,16.614262,49.190788
"53620503",Station P14-Cíglerova,14.559917,50.106502
"135951175",Station virtuell - Phillipstraße,13.382609,52.52721
"45948027",Station Hainer Weg/ Geleitsstraße,8.69304,50.09888
"12993380",Station Küppersteger Straße,6.994,51.046
"10279638",Station Łask ul. Szkolna,19.161671,51.592021
"36750423",Station Hochschule Bonn Rhein-Sieg,7.183921,50.779883
"87638952",Station Krankenhaus,10.201833,53.350467
"141476914",Station Hst. Porzer Weg,7.074908,50.921646
"105741985",Station Anderston Railway Station,-4.270163,55.859996
"202333875",Station virtuell - Jelbi-Punkt U Bismarckstraße,13.30519,52.51122
"174189948",Station virtuell - Landsberger Allee/Raoul-Wallenberg-Straße,13.563347,52.542212
"6547835",Station Junikowo,16.83362,52.3832
"66096550",Station Písek - roh Lesopark II,14.16312,49.309718
"17627404",Station Alte Mu/Brunswiker Str.,10.141528,54.327583
"167947516",Station virtuell - Jelbi Daumstraße/Rhenaniastraße,13.226335,52.554217
"136092378",Station virtuell - Adelbertstraße/Melchiorstraße,13.414585,52.50987
"36673075",Station Langer Anger,8.668959,49.400997
"44714749",Station Písek - U Sulana,14.156983,49.320737
"78410116","Station Klimawoche, Lille-Brauerei, Pop Up",10.111595,54.331277
"2585939",Station Wysockiego - Matki Teresy z Kalkuty,21.025853,52.281231
"147313545",Station GNS Essen,7.000621,51.454349
"31471648",Station Almenhof August-Bebel-Park,8.487411,49.459715
"29281751",Station Niederwall,8.532912,52.016634
"137255356",Station Frederick Uni ,33.379791,35.17971
"5445437",Station Plac Biegańskiego,19.112628,50.812436
"27619313",Station Penny Ladova,17.24397,49.602464
"34556614",Station Zodchykh str. / Park of the Yushchenko Hospital,28.439119,49.216959
"218610180",Station Spitzwegstraße,13.77168,51.01535
"10044733",Station Wiesenweg,7.081236,50.727019
"87643153",Station Schirwindter Str.,10.226185,53.360659
"34125247",Station Slezské předměstí - U Alessandrie,15.851044,50.217205
"154606490",Station Verkehrshof,7.441328,51.594908
"1154976",Station Magdalen Road,-3.519389,50.721211
"12338899",Station Tiergartenschwimmbad,8.659163,49.420337
"41631790",Station Restaurace Morava,18.33382,49.67702
"161814712",Station virtuell - Königswinterstraße/Ingelheimer Straße,13.530477,52.481687
"85989519",Station Zavarovalnica Triglav - Verovškova cesta,14.499968,46.074395
"16340965",Station Piaskowa / św. Ducha,17.03971,51.11289
"32134754",Station Kürten Biesfeld,7.24375,51.019444
"13385372",Station P-Poruba vozovna,18.175373,49.832365
"74672692",Station Kaufland - Štursova,17.272493,49.588444
"107267539",Station virtuell - U Strausberger Platz (Ost),13.43275,52.51775
"31054870",Station Frihamnen,11.959959,57.718189
"182949587",Station Meckenheim - Altendorf,7.013789,50.59214
"13215220",Station Leobersdorf / Ared Park,16.201449,47.927188
"133498656",Station virtuell - Arminiusmarkthalle (Markthalle Moabit),13.339237,52.527336
"78687487",Station Podharť - Máchova (+15 minut na příjezd),15.815036,50.443389
"10059545",Station Malteser Krankenhaus,7.033889,50.706816
"27605795",Station P5-Arbesovo náměstí ,14.40444,50.07667
"48364184",Station Haufe Group Campus,7.7898,47.989204
"10213795",Station Kutnowski Dom Kultury,19.355977,52.235353
"170880948",Station virtuell - EDEKA Gäth (Steglitzer Damm),13.315518,52.448649
"135398217",Station virtuell - Schwarnweberstraße/Engelmannweg,13.318303,52.566546
"110077149",Station Löwengasse,16.395998,48.2057
"27579719",Station NV-Na Lánech,18.22706,49.827388
"1347938",Station Rondo Uniwersyteckie - Kampus US,14.50012,53.40337
"4774269",Station Am Plan/Wirtschaftswissenschaften,8.766971,50.807894
"10059589",Station Ückesdorf,7.064745,50.69206
"72988413",Station Bahnhof Beelitz Stadt,12.966985,52.239042
"36672490",Station IF_10,24.699036,48.941001
"180665997",Station VELO-CITY / SchwanenTeich,12.381012,51.342844
"27583780",Station P1-Nemocnice na Františku,14.42075,50.09278
"179622522",Station Liegauer Straße,13.845697,51.128603
"75613337",Station Amalienplatz,10.507598,52.27276
"28546764",Station Plac Alfreda,19.01314,50.29365
"2008",Station Medienhafen UCI Kino,6.751624,51.213766
"56853554",Station P3 - Lucemburská – Baranova,14.45787,50.07935
"803774",Station HRW/Lützowstraße,6.927293,51.527353
"77054987",Station Hartkaiserbahn Talstation,12.29385,47.507529
"53031794",Station Cowick Hill,-3.547699,50.709246
"138183140",Station virtuell - Erich-Weinert-Straße/Greifenhagener Straße,13.418408,52.55136
"7873255",Station Haltestelle Lilienthal-Falkenberg,8.94525,53.15816
"138180702",Station virtuell - Iranische Straße/Reinickendorfer Straße,13.366307,52.554843
"90240388",Station Park Wodny,22.06983,53.16726
"162809934",Station Jurklošter,15.334557,46.092786
"2974732",Station Hauptbahnhof ,7.769024,49.436519
"3164847",Station S Tiergarten,13.336685,52.513728
"2585349",Station Dworzec Wschodni - Lubelska,21.053361,52.250624
"12500551",Station Plac Grunwaldzki (DS Ołówek),17.067207,51.113912
"27579946",Station Vrchlického,14.121546,50.133099
"20685197",Station 2871 Lidl - Logistikzentrum,10.839493,48.200894
"27583076",Station P8-Křižíkova,14.45162,50.09414
"27524326",Station Klecińska (Wrocław Grabiszyn),16.97512,51.09724
"111365509",Station Station Road,-3.93612,56.119272
"4648352",Station Studierendenwohnheim August-Bebel-Straße,8.423971,49.983758
"25115991",Station S Plänterwald,13.473875,52.478868
"113556",Station Markgrafenstr.,7.472903,51.501944
"35364868",Station P18 - Koupaliště Čakovice,14.524814,50.147696
"3167254",Station S Sonnenallee,13.455552,52.474241
"16335560",Station Strzegomska / Rogowska ,16.95514,51.11059
"12565073",Station Amstetten / BHF Greinsfurth,14.839021,48.108423
"174546730",Station virtuell - Baumschulenstraße/Eschenbachstraße,13.529546,52.525773
"164205121",Station virtuell - Pappelallee/Stahlheimer Straße,13.416099,52.548618
"138078921",Station virtuell - Kiehlufer/Elsenstraße,13.447523,52.483721
"122432016",Station Börsenstraße,8.67707,50.115728
"9122476",Station 1 Maja (Zielona Strzała),15.498337,51.933249
"5560285",Station Kirchweg,9.465542,51.312303
"8055716",Station Cardiff University - Hadyn Ellis (Maindy Road),-3.183698,51.492377
"27619716",Station Veselá,16.606506,49.194872
"136233425",Station virtuell - U Kurfürstendamm (Nordost),13.321691,52.506031
"405799",Station Alter Domus,14.462514,35.889172
"194670",Station RUB HZO West,7.262076,51.444452
"112096063",Station Yppengasse,16.335624,48.214561
"108294385",Station Inzersdorferstraße / Berhardtstalgasse,16.361403,48.173666
"136257080",Station virtuell - Soorstraße/Knobelsdorffstraße,13.276807,52.5125
"41480646",Station Friesenheim -Rheinfeldstraße,8.424363,49.499535
"27604575",Station P7-Dukelských hrdinů,14.43217,50.09676
"91996519",Station Jana Masaryka - Terminál,14.073797,50.139798
"9559556",Station S-Bhf. Leutzsch,12.303199,51.353337
"131282385",Station virtuell - Reichenberger Straße/Glogauer Straße,13.437501,52.49336
"10302679",Station Południe – Gierymskiego,18.931635,51.590168
"2585953",Station Bukowiecka - Zamkowa,21.07698,52.27347
"32657593",Station Quality Hotel,16.58052,49.184095
"74306737",Station Marktplatz Eversten,8.200033,53.133741
"196434140",Station virtuell - Kurfürstendamm/Johann-Sigismund-Straße,13.297556,52.49806
"164928898",Station P7 - Port7 - Alexandria,14.439147,50.111889
"224101122",Station virtuell - Kollwitzstraße/Belforter Straße,13.415264,52.533705
"9467949",Station ul. Kard. Stefana Wyszyńskiego,18.272648,52.227378
"27579375",Station Italská,14.1149,50.131174
"319412",Station Strandkorbsiedlung,10.006387,53.733744
"138036435",Station virtuell - Boxhagener Straße/Lenbachstraße,13.468852,52.50689
"113460",Station Paulinenstr.,7.012453,51.432876
"222509602",Station P9 - Eagle bistro,14.527943,50.101375
"13410788",Station SV-radnice Svinov *(navíc 15min na odjezd),18.197711,49.81602
"28452248",Station Okružní - Lidl,16.624938,49.221959
"70040701",Station Rödelstraße,12.34101,51.318674
"74852630",Station Vrchlabí - Škoda Auto,15.621625,50.614127
"27605342",Station P9-O2 Aréna- Harfa,14.49231,50.10522
"134100154",Station virtuell - Potsdamer Straße/Sigismundstraße,13.384738,52.453146
"194652189",Station virtuell - Jelbi-Punkt Johannisgärten,13.523934,52.445965
"107272158",Station virtuell - U Naturkundemuseum (Nord),13.382806,52.530917
"6073032",Station Przystanek Franowo,16.983447,52.380177
"121573",Station Pl. Wolności,16.925207,52.408381
"165076160",Station Locke Burger,-8.570446,52.667423
